# curve 5 (die wall), step =        1, time =   8.00000000E-01
# N1 = tau_xx - tau_yy = G ( c_xx - c_yy ),  G =  8.0000E-01  (polymer part only)
#              x               y        pressure            c_xy        gammadot            c_xx            c_yy              N1
 -3.00000000E+00  1.00000000E+00  1.82087645E+00  0.00000000E+00  3.99991426E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.95108291E+00  1.00000000E+00  1.79311333E+00  0.00000000E+00  3.99994805E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.90216582E+00  1.00000000E+00  1.76535022E+00  0.00000000E+00  3.99998163E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.85324873E+00  1.00000000E+00  1.73757572E+00  0.00000000E+00  3.99999667E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.80433164E+00  1.00000000E+00  1.70980123E+00  0.00000000E+00  4.00000077E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.75541455E+00  1.00000000E+00  1.68202926E+00  0.00000000E+00  4.00000114E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.70649746E+00  1.00000000E+00  1.65425730E+00  0.00000000E+00  4.00000073E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.65758037E+00  1.00000000E+00  1.62648476E+00  0.00000000E+00  3.99999912E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.60866328E+00  1.00000000E+00  1.59871222E+00  0.00000000E+00  3.99999695E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.55974619E+00  1.00000000E+00  1.57093986E+00  0.00000000E+00  3.99999422E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.51082911E+00  1.00000000E+00  1.54316750E+00  0.00000000E+00  3.99999122E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.46191202E+00  1.00000000E+00  1.51539510E+00  0.00000000E+00  3.99998728E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.41299493E+00  1.00000000E+00  1.48762270E+00  0.00000000E+00  3.99998295E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.36407784E+00  1.00000000E+00  1.45985038E+00  0.00000000E+00  3.99997667E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.31516075E+00  1.00000000E+00  1.43207807E+00  0.00000000E+00  3.99996957E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.26624366E+00  1.00000000E+00  1.40430586E+00  0.00000000E+00  3.99995951E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.21732657E+00  1.00000000E+00  1.37653365E+00  0.00000000E+00  3.99994797E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.16840948E+00  1.00000000E+00  1.34876150E+00  0.00000000E+00  3.99993266E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.11949239E+00  1.00000000E+00  1.32098934E+00  0.00000000E+00  3.99991553E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.07057530E+00  1.00000000E+00  1.29321788E+00  0.00000000E+00  3.99989098E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.02165821E+00  1.00000000E+00  1.26544642E+00  0.00000000E+00  3.99986310E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -1.97274112E+00  1.00000000E+00  1.23767525E+00  0.00000000E+00  3.99983020E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -1.92382403E+00  1.00000000E+00  1.20990408E+00  0.00000000E+00  3.99979108E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -1.87490694E+00  1.00000000E+00  1.18213436E+00  0.00000000E+00  3.99974007E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -1.82598985E+00  1.00000000E+00  1.15436463E+00  0.00000000E+00  3.99968292E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -1.77707276E+00  1.00000000E+00  1.12659735E+00  0.00000000E+00  3.99961069E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
