# curve 5 (die wall), step =      400, time =   1.60000000E+02
# N1 = tau_xx - tau_yy = G ( c_xx - c_yy ),  G =  8.8889E-02  (polymer part only)
#              x               y        pressure            c_xy        gammadot            c_xx            c_yy              N1
 -3.00000000E+00  1.00000000E+00  1.64018765E+00 -1.78089063E+00  4.95137313E-01  1.01008051E+01  6.72682529E-01  8.38055342E-01
 -2.95108291E+00  1.00000000E+00  1.61904029E+00 -1.78059656E+00  4.95111498E-01  1.01023408E+01  6.72514079E-01  8.38206821E-01
 -2.90216582E+00  1.00000000E+00  1.59789294E+00 -1.78030245E+00  4.95145945E-01  1.01038769E+01  6.72345659E-01  8.38358330E-01
 -2.85324873E+00  1.00000000E+00  1.57686328E+00 -1.78017815E+00  4.95052683E-01  1.01020527E+01  6.72315860E-01  8.38198829E-01
 -2.80433164E+00  1.00000000E+00  1.55583362E+00 -1.78005384E+00  4.95061809E-01  1.01002288E+01  6.72286061E-01  8.38039358E-01
 -2.75541455E+00  1.00000000E+00  1.53509730E+00 -1.78031159E+00  4.95239815E-01  1.00995242E+01  6.72386072E-01  8.37967832E-01
 -2.70649746E+00  1.00000000E+00  1.51436097E+00 -1.78056930E+00  4.95346939E-01  1.00988197E+01  6.72486098E-01  8.37896316E-01
 -2.65758037E+00  1.00000000E+00  1.49354900E+00 -1.78104709E+00  4.95426723E-01  1.01004679E+01  6.72643355E-01  8.38028851E-01
 -2.60866328E+00  1.00000000E+00  1.47273703E+00 -1.78152498E+00  4.95310499E-01  1.01021165E+01  6.72800652E-01  8.38161409E-01
 -2.55974619E+00  1.00000000E+00  1.45184808E+00 -1.78082732E+00  4.95474960E-01  1.01014785E+01  6.72624461E-01  8.38120356E-01
 -2.51082911E+00  1.00000000E+00  1.43095912E+00 -1.78012970E+00  4.95580017E-01  1.01008406E+01  6.72448348E-01  8.38079315E-01
 -2.46191202E+00  1.00000000E+00  1.40989917E+00 -1.78019197E+00  4.95523033E-01  1.00988577E+01  6.72488294E-01  8.37899505E-01
 -2.41299493E+00  1.00000000E+00  1.38883921E+00 -1.78025418E+00  4.95613107E-01  1.00968753E+01  6.72528240E-01  8.37719737E-01
 -2.36407784E+00  1.00000000E+00  1.36818956E+00 -1.78050072E+00  4.95726914E-01  1.00955959E+01  6.72729490E-01  8.37588125E-01
 -2.31516075E+00  1.00000000E+00  1.34753990E+00 -1.78074726E+00  4.95584101E-01  1.00943168E+01  6.72930790E-01  8.37456531E-01
 -2.26624366E+00  1.00000000E+00  1.32670386E+00 -1.78140431E+00  4.95331794E-01  1.00978596E+01  6.73065258E-01  8.37759500E-01
 -2.21732657E+00  1.00000000E+00  1.30586782E+00 -1.78206161E+00  4.95010123E-01  1.01014037E+01  6.73199770E-01  8.38062576E-01
 -2.16840948E+00  1.00000000E+00  1.28482318E+00 -1.78193404E+00  4.94856745E-01  1.00995440E+01  6.73163452E-01  8.37900489E-01
 -2.11949239E+00  1.00000000E+00  1.26377855E+00 -1.78180646E+00  4.94942020E-01  1.00976845E+01  6.73127136E-01  8.37738434E-01
 -2.07057530E+00  1.00000000E+00  1.24313199E+00 -1.78119985E+00  4.94933228E-01  1.01028856E+01  6.72823779E-01  8.38227716E-01
 -2.02165821E+00  1.00000000E+00  1.22248543E+00 -1.78059260E+00  4.94644601E-01  1.01080904E+01  6.72520513E-01  8.38717324E-01
 -1.97274112E+00  1.00000000E+00  1.20106768E+00 -1.77957018E+00  4.94605996E-01  1.01049627E+01  6.72150668E-01  8.38472185E-01
 -1.92382403E+00  1.00000000E+00  1.17964993E+00 -1.77854824E+00  4.94898688E-01  1.01018362E+01  6.71781032E-01  8.38227123E-01
 -1.87490694E+00  1.00000000E+00  1.15900275E+00 -1.78068371E+00  4.95168096E-01  1.00985322E+01  6.72668885E-01  8.37854516E-01
 -1.82598985E+00  1.00000000E+00  1.13835558E+00 -1.78281883E+00  4.95218201E-01  1.00952327E+01  6.73557814E-01  8.37482216E-01
 -1.77707276E+00  1.00000000E+00  1.11754703E+00 -1.78295879E+00  4.94981848E-01  1.01018066E+01  6.73414782E-01  8.38079277E-01
 -1.72815567E+00  1.00000000E+00  1.09673848E+00 -1.78309857E+00  4.94478563E-01  1.01083853E+01  6.73271733E-01  8.38676757E-01
 -1.67923858E+00  1.00000000E+00  1.07560678E+00 -1.78169014E+00  4.94426619E-01  1.01028005E+01  6.73044281E-01  8.38200550E-01
 -1.63032150E+00  1.00000000E+00  1.05447508E+00 -1.78028254E+00  4.94332262E-01  1.00972189E+01  6.72817080E-01  8.37724607E-01
 -1.58140441E+00  1.00000000E+00  1.03357426E+00 -1.78114494E+00  4.93978523E-01  1.00901768E+01  6.73424329E-01  8.37044666E-01
 -1.53248732E+00  1.00000000E+00  1.01267344E+00 -1.78200664E+00  4.93745975E-01  1.00831416E+01  6.74031942E-01  8.36365301E-01
 -1.48357023E+00  1.00000000E+00  9.91517783E-01 -1.77947552E+00  4.93459017E-01  1.00777229E+01  6.73274228E-01  8.35950991E-01
 -1.43465314E+00  1.00000000E+00  9.70362126E-01 -1.77694647E+00  4.93211422E-01  1.00723084E+01  6.72517564E-01  8.35536962E-01
 -1.38573605E+00  1.00000000E+00  9.49428126E-01 -1.77746729E+00  4.92865018E-01  1.00583174E+01  6.73426206E-01  8.34212547E-01
 -1.33681896E+00  1.00000000E+00  9.28494126E-01 -1.77798718E+00  4.92243565E-01  1.00443493E+01  6.74335682E-01  8.32890103E-01
 -1.28790187E+00  1.00000000E+00  9.07638819E-01 -1.77884435E+00  4.91115331E-01  1.00298820E+01  6.75322751E-01  8.31516379E-01
 -1.23898478E+00  1.00000000E+00  8.86783512E-01 -1.77969986E+00  4.89966244E-01  1.00154404E+01  6.76310723E-01  8.30144859E-01
 -1.19006769E+00  1.00000000E+00  8.66166364E-01 -1.77708464E+00  4.88462481E-01  9.99509876E+00  6.76478067E-01  8.28321839E-01
 -1.14115060E+00  1.00000000E+00  8.45549216E-01 -1.77447411E+00  4.86840512E-01  9.97479855E+00  6.76646538E-01  8.26502401E-01
 -1.09223351E+00  1.00000000E+00  8.24483404E-01 -1.77275681E+00  4.85235214E-01  9.94733126E+00  6.77296782E-01  8.24003064E-01
 -1.04331642E+00  1.00000000E+00  8.03417591E-01 -1.77104207E+00  4.83690246E-01  9.91994305E+00  6.77947748E-01  8.21510694E-01
