# curve 5 (die wall), step =        1, time =   8.00000000E-01
# N1 = tau_xx - tau_yy = G ( c_xx - c_yy ),  G =  1.3571E-01  (polymer part only)
#              x               y        pressure            c_xy        gammadot            c_xx            c_yy              N1
 -3.00000000E+00  1.00000000E+00  3.78732509E-01  0.00000000E+00  3.99995160E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.95108291E+00  1.00000000E+00  3.72965200E-01  0.00000000E+00  3.99996807E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.90216582E+00  1.00000000E+00  3.67197891E-01  0.00000000E+00  3.99998751E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.85324873E+00  1.00000000E+00  3.61427162E-01  0.00000000E+00  3.99999638E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.80433164E+00  1.00000000E+00  3.55656433E-01  0.00000000E+00  3.99999821E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.75541455E+00  1.00000000E+00  3.49887052E-01  0.00000000E+00  3.99999828E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.70649746E+00  1.00000000E+00  3.44117670E-01  0.00000000E+00  3.99999874E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.65758037E+00  1.00000000E+00  3.38347809E-01  0.00000000E+00  3.99999821E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.60866328E+00  1.00000000E+00  3.32577947E-01  0.00000000E+00  3.99999686E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.55974619E+00  1.00000000E+00  3.26808250E-01  0.00000000E+00  3.99999422E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.51082911E+00  1.00000000E+00  3.21038552E-01  0.00000000E+00  3.99999119E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.46191202E+00  1.00000000E+00  3.15268800E-01  0.00000000E+00  3.99998724E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.41299493E+00  1.00000000E+00  3.09499048E-01  0.00000000E+00  3.99998293E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.36407784E+00  1.00000000E+00  3.03729346E-01  0.00000000E+00  3.99997672E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
 -2.31516075E+00  1.00000000E+00  2.97959644E-01  0.00000000E+00  3.99996959E-01  1.00000000E+00  1.00000000E+00  0.00000000E+00
