# curve 5 (die wall), step =      200, time =   8.00000000E+01
# N1 = tau_xx - tau_yy = G ( c_xx - c_yy ),  G =  8.0000E-01  (polymer part only)
#              x               y        pressure            c_xy        gammadot            c_xx            c_yy              N1
 -3.00000000E+00  1.00000000E+00  2.58377203E+00 -1.96538784E-01  4.01034244E-01  1.07005227E+00  9.92297101E-01  6.22041331E-02
 -2.95108291E+00  1.00000000E+00  2.54486087E+00 -1.96540690E-01  4.01038694E-01  1.07005410E+00  9.92296761E-01  6.22058729E-02
 -2.90216582E+00  1.00000000E+00  2.50594970E+00 -1.96542596E-01  4.01041871E-01  1.07005594E+00  9.92296421E-01  6.22076127E-02
 -2.85324873E+00  1.00000000E+00  2.46702194E+00 -1.96546972E-01  4.01038781E-01  1.07004085E+00  9.92305147E-01  6.21885623E-02
 -2.80433164E+00  1.00000000E+00  2.42809418E+00 -1.96551347E-01  4.01035948E-01  1.07002576E+00  9.92313873E-01  6.21695121E-02
 -2.75541455E+00  1.00000000E+00  2.38916491E+00 -1.96543204E-01  4.01042032E-01  1.07005264E+00  9.92297774E-01  6.22038964E-02
 -2.70649746E+00  1.00000000E+00  2.35023563E+00 -1.96535061E-01  4.01044616E-01  1.07007953E+00  9.92281675E-01  6.22382812E-02
 -2.65758037E+00  1.00000000E+00  2.31131563E+00 -1.96538299E-01  4.01045179E-01  1.07006949E+00  9.92287898E-01  6.22252768E-02
 -2.60866328E+00  1.00000000E+00  2.27239564E+00 -1.96541536E-01  4.01043259E-01  1.07005946E+00  9.92294121E-01  6.22122726E-02
 -2.55974619E+00  1.00000000E+00  2.23346906E+00 -1.96536980E-01  4.01046523E-01  1.07007271E+00  9.92286076E-01  6.22293064E-02
 -2.51082911E+00  1.00000000E+00  2.19454249E+00 -1.96532423E-01  4.01050770E-01  1.07008596E+00  9.92278032E-01  6.22463404E-02
 -2.46191202E+00  1.00000000E+00  2.15562029E+00 -1.96536882E-01  4.01044706E-01  1.07007237E+00  9.92286112E-01  6.22290082E-02
 -2.41299493E+00  1.00000000E+00  2.11669809E+00 -1.96541342E-01  4.01041892E-01  1.07005879E+00  9.92294192E-01  6.22116762E-02
 -2.36407784E+00  1.00000000E+00  2.07777081E+00 -1.96535751E-01  4.01046958E-01  1.07007431E+00  9.92284669E-01  6.22317109E-02
 -2.31516075E+00  1.00000000E+00  2.03884353E+00 -1.96530161E-01  4.01048324E-01  1.07008983E+00  9.92275146E-01  6.22517458E-02
 -2.26624366E+00  1.00000000E+00  1.99992492E+00 -1.96535720E-01  4.01045103E-01  1.07007304E+00  9.92285494E-01  6.22300339E-02
 -2.21732657E+00  1.00000000E+00  1.96100631E+00 -1.96541280E-01  4.01042588E-01  1.07005625E+00  9.92295843E-01  6.22083222E-02
 -2.16840948E+00  1.00000000E+00  1.92208332E+00 -1.96542601E-01  4.01036881E-01  1.07004948E+00  9.92299691E-01  6.21998306E-02
 -2.11949239E+00  1.00000000E+00  1.88316032E+00 -1.96543922E-01  4.01032077E-01  1.07004271E+00  9.92303539E-01  6.21913391E-02
 -2.07057530E+00  1.00000000E+00  1.84423854E+00 -1.96541343E-01  4.01033809E-01  1.07004320E+00  9.92302714E-01  6.21923860E-02
 -2.02165821E+00  1.00000000E+00  1.80531677E+00 -1.96538765E-01  4.01031282E-01  1.07004368E+00  9.92301888E-01  6.21934329E-02
 -1.97274112E+00  1.00000000E+00  1.76639542E+00 -1.96541019E-01  4.01021371E-01  1.07002993E+00  9.92309220E-01  6.21765718E-02
 -1.92382403E+00  1.00000000E+00  1.72747408E+00 -1.96543274E-01  4.01013680E-01  1.07001619E+00  9.92316552E-01  6.21597108E-02
 -1.87490694E+00  1.00000000E+00  1.68854802E+00 -1.96532570E-01  4.01013048E-01  1.07003843E+00  9.92302150E-01  6.21890268E-02
 -1.82598985E+00  1.00000000E+00  1.64962197E+00 -1.96521866E-01  4.01009709E-01  1.07006068E+00  9.92287748E-01  6.22183431E-02
 -1.77707276E+00  1.00000000E+00  1.61071225E+00 -1.96523932E-01  4.01004002E-01  1.07004163E+00  9.92298356E-01  6.21946162E-02
 -1.72815567E+00  1.00000000E+00  1.57180253E+00 -1.96525999E-01  4.00992429E-01  1.07002258E+00  9.92308964E-01  6.21708895E-02
 -1.67923858E+00  1.00000000E+00  1.53288427E+00 -1.96516100E-01  4.00981514E-01  1.07002946E+00  9.92302330E-01  6.21817059E-02
 -1.63032150E+00  1.00000000E+00  1.49396601E+00 -1.96506201E-01  4.00972977E-01  1.07003635E+00  9.92295697E-01  6.21925224E-02
 -1.58140441E+00  1.00000000E+00  1.45506630E+00 -1.96503258E-01  4.00953041E-01  1.07002057E+00  9.92303387E-01  6.21737451E-02
 -1.53248732E+00  1.00000000E+00  1.41616659E+00 -1.96500315E-01  4.00936822E-01  1.07000479E+00  9.92311078E-01  6.21549680E-02
 -1.48357023E+00  1.00000000E+00  1.37727921E+00 -1.96489551E-01  4.00920020E-01  1.06999984E+00  9.92310774E-01  6.21512500E-02
 -1.43465314E+00  1.00000000E+00  1.33839184E+00 -1.96478786E-01  4.00895698E-01  1.06999488E+00  9.92310470E-01  6.21475321E-02
 -1.38573605E+00  1.00000000E+00  1.29951407E+00 -1.96461719E-01  4.00873846E-01  1.07000135E+00  9.92302063E-01  6.21594278E-02
 -1.33681896E+00  1.00000000E+00  1.26063629E+00 -1.96444651E-01  4.00855267E-01  1.07000781E+00  9.92293658E-01  6.21713236E-02
 -1.28790187E+00  1.00000000E+00  1.22180238E+00 -1.96437576E-01  4.00828489E-01  1.06999464E+00  9.92298102E-01  6.21572315E-02
 -1.23898478E+00  1.00000000E+00  1.18296847E+00 -1.96430502E-01  4.00802961E-01  1.06998147E+00  9.92302547E-01  6.21431395E-02
 -1.19006769E+00  1.00000000E+00  1.14418499E+00 -1.96419825E-01  4.00782998E-01  1.06996769E+00  9.92308770E-01  6.21271361E-02
 -1.14115060E+00  1.00000000E+00  1.10540151E+00 -1.96409148E-01  4.00759296E-01  1.06995391E+00  9.92314993E-01  6.21111328E-02
 -1.09223351E+00  1.00000000E+00  1.06669627E+00 -1.96413557E-01  4.00755070E-01  1.06994763E+00  9.92318531E-01  6.21032777E-02
 -1.04331642E+00  1.00000000E+00  1.02799102E+00 -1.96417965E-01  4.00756911E-01  1.06994135E+00  9.92322070E-01  6.20954225E-02
 -9.94399333E-01  1.00000000E+00  9.89379398E-01 -1.96426759E-01  4.00789850E-01  1.06997354E+00  9.92307114E-01  6.21331437E-02
 -9.45482243E-01  1.00000000E+00  9.50767777E-01 -1.96435553E-01  4.00837789E-01  1.07000574E+00  9.92292159E-01  6.21708653E-02
 -8.96565154E-01  1.00000000E+00  9.12337515E-01 -1.96505541E-01  4.00963024E-01  1.07004060E+00  9.92297683E-01  6.21943351E-02
 -8.47648064E-01  1.00000000E+00  8.73907253E-01 -1.96575531E-01  4.01118703E-01  1.07007547E+00  9.92303211E-01  6.22178054E-02
 -7.99501858E-01  1.00000000E+00  8.36328174E-01 -1.96717045E-01  4.01379948E-01  1.07017060E+00  9.92303199E-01  6.22939203E-02
 -7.51355652E-01  1.00000000E+00  7.98749096E-01 -1.96858567E-01  4.01727272E-01  1.07026576E+00  9.92303206E-01  6.23700398E-02
 -7.08111109E-01  1.00000000E+00  7.65259382E-01 -1.97109562E-01  4.02179104E-01  1.07046946E+00  9.92266502E-01  6.25623649E-02
